Date,(RF) Risk-Free Return Rate (One Month Treasury Bill Rate),(MKT) Market Return,(MKT-Rf) Excess Return on the Market ,(SMB) Small-Minus-Big Return,(HML) High-Minus-Low Return,(RMW) Robust Minus Weak Return,(CMA) Conservative Minus Aggressive Return,(MOM) Momentum,Amihud LIQ,Adjusted_CPU_Daily,Close,Daily Log Return
11/11/2002,0.00006,-0.02084,-0.0209,-0.0034,0.0043,0.0104,-0.0067,0.0195,3.87E-14,2.945440189,876.19,-0.020950211
11/12/2002,0.00006,0.00836,0.0083,0.0045,-0.0012,-0.0159,0.0056,-0.014,1.14E-14,2.945440189,882.95,0.007685611
11/13/2002,0.00006,0.00026,0.0002,0.0041,-0.0031,-0.005,0.0017,0.0009,6.63E-16,2.945440189,882.53,-0.000475791
11/14/2002,0.00006,0.02436,0.0243,0.0003,-0.0074,-0.0052,0.0056,-0.0167,3.19E-14,2.945440189,904.27,0.024335206
11/15/2002,0.00006,0.00616,0.0061,-0.0076,-0.0008,-0.0026,0.0014,-0.0013,8.66E-15,2.945440189,909.83,0.006129781
11/18/2002,0.00006,-0.00994,-0.01,0.0028,-0.0014,-0.0045,0.0031,-0.0077,1.63E-14,2.945440189,900.36,-0.010463086
11/19/2002,0.00006,-0.00474,-0.0048,-0.0022,0.003,0.0065,0.0012,0.0037,6.05E-15,2.945440189,896.74,-0.004028718
11/20/2002,0.00006,0.01936,0.0193,0.0038,-0.0094,-0.0092,0.0038,-0.0193,2.50E-14,2.945440189,914.15,0.019228707
11/21/2002,0.00006,0.02166,0.0216,-0.0012,-0.0015,-0.0186,0.0072,-0.0369,1.69E-14,2.945440189,933.76,0.021224774
11/22/2002,0.00006,-0.00214,-0.0022,0.0078,0.0024,-0.0041,0.0015,-0.008,4.09E-15,2.945440189,930.55,-0.003443637
11/25/2002,0.00006,0.00366,0.0036,0.0089,0.0004,-0.0096,0.0079,-0.0221,3.05E-15,2.945440189,932.87,0.002490046
11/26/2002,0.00006,-0.02024,-0.0203,0.0066,0.0048,0.0068,0.0023,0.0079,2.71E-14,2.945440189,913.31,-0.021190493
11/27/2002,0.00006,0.02786,0.0278,0.0002,-0.001,-0.0088,0.0047,-0.0137,3.92E-14,2.945440189,938.87,0.027601662
11/29/2002,0.00006,-0.00314,-0.0032,-0.0055,0.005,-0.0031,0.001,-0.0044,8.16E-15,2.945440189,936.31,-0.002730406
12/02/2002,0.00005,-0.00095,-0.001,0.007,-0.0011,-0.0006,0.0005,-0.0037,2.27E-15,4.00790185,934.53,-0.001902889
12/03/2002,0.00005,-0.01535,-0.0154,0.0008,-0.0061,0.0207,-0.006,0.0217,1.95E-14,4.00790185,920.75,-0.014855174
12/04/2002,0.00005,-0.00375,-0.0038,-0.0033,0.0038,0.015,-0.0085,0.0214,4.26E-15,4.00790185,917.58,-0.003448786
12/05/2002,0.00005,-0.01105,-0.0111,0.0025,0.007,-0.0002,0.0004,0.0074,1.92E-14,4.00790185,906.55,-0.012093584
12/06/2002,0.00005,0.00615,0.0061,-0.0007,-0.0002,0.0033,0.0007,0.0038,9.93E-15,4.00790185,912.23,0.006245965
12/09/2002,0.00005,-0.02255,-0.0226,-0.0018,0.0022,0.0186,-0.0088,0.0263,3.43E-14,4.00790185,892,-0.022426019
12/10/2002,0.00005,0.01445,0.0144,0.0026,-0.001,-0.0082,0.0033,-0.0091,2.14E-14,4.00790185,904.45,0.013860892
12/11/2002,0.00005,0.00105,0.001,-0.0016,0.0033,-0.0029,0.0022,-0.0006,8.73E-16,4.00790185,904.96,0.00056372
12/12/2002,0.00005,-0.00265,-0.0027,0.0062,0.0023,-0.0018,0.0005,-0.0018,5.95E-15,4.00790185,901.58,-0.003741964
12/13/2002,0.00005,-0.01365,-0.0137,-0.0037,0.0042,0.0112,-0.002,0.0105,2.05E-14,4.00790185,889.48,-0.013511757
12/16/2002,0.00005,0.02215,0.0221,-0.0059,-0.0036,-0.0028,0.0024,-0.0066,3.61E-14,4.00790185,910.4,0.023247041
12/17/2002,0.00005,-0.00755,-0.0076,-0.0018,0.0058,-0.0071,0.0014,0.0016,1.30E-14,4.00790185,902.99,-0.008172584
12/18/2002,0.00005,-0.01335,-0.0134,-0.0035,-0.001,0.0096,-0.0059,0.015,1.85E-14,4.00790185,891.12,-0.013232381
12/19/2002,0.00005,-0.00695,-0.007,0.0054,0.0033,0.0047,0.0033,0.0043,1.14E-14,4.00790185,884.25,-0.00773927
12/20/2002,0.00005,0.01235,0.0123,-0.0043,-0.0035,0.0035,-0.0007,0.0022,1.46E-14,4.00790185,895.76,0.012932692
12/23/2002,0.00005,0.00245,0.0024,0.0039,-0.0001,-0.0068,0.0014,-0.0015,3.26E-15,4.00790185,897.38,0.001806887
12/24/2002,0.00005,-0.00515,-0.0052,0.0023,-0.0003,0.0026,-0.001,0.0035,2.41E-14,4.00790185,892.47,-0.005486507
12/26/2002,0.00005,-0.00185,-0.0019,0.0047,0.0005,0,0.0017,-0.0008,8.85E-15,4.00790185,889.66,-0.003153532
12/27/2002,0.00005,-0.01525,-0.0153,0.004,-0.0005,0.0024,-0.0001,0.0025,4.38E-14,4.00790185,875.4,-0.016158443
12/30/2002,0.00005,0.00345,0.0034,-0.008,0.0002,0.0098,-0.0048,0.0091,8.80E-15,4.00790185,879.39,0.004547561
12/31/2002,0.00005,0.00125,0.0012,0.0014,0.0072,-0.0052,0.0015,-0.007,9.19E-16,4.00790185,879.82,0.000488856
01/02/2003,0.00005,0.03145,0.0314,-0.0089,-0.0035,-0.0063,0.0049,-0.016,5.26E-14,4.007436786,909.03,0.032660756
01/03/2003,0.00005,-0.00105,-0.0011,-0.0043,0.0015,-0.0032,0.0011,-0.0002,8.48E-16,4.007436786,908.59,-0.00048415
01/06/2003,0.00005,0.02135,0.0213,-0.0065,-0.0042,-0.0062,0.0073,-0.0187,3.00E-14,4.007436786,929.01,0.022225556
01/07/2003,0.00005,-0.00625,-0.0063,0.0006,-0.0012,-0.0095,0.0019,-0.009,8.29E-15,4.007436786,922.93,-0.006566111
01/08/2003,0.00005,-0.01335,-0.0134,0.0023,0.0057,0.0038,-0.0054,0.0102,1.91E-14,4.007436786,909.93,-0.014185718
01/09/2003,0.00005,0.01895,0.0189,-0.0016,-0.0043,-0.0081,0.0028,-0.0148,2.39E-14,4.007436786,927.57,0.01920059
01/10/2003,0.00005,0.00045,0.0004,0.0008,0.0022,-0.0107,0.0023,-0.0103,0,4.007436786,927.57,0
1/13/2003,0.00005,-0.00115,-0.0012,0.0011,0.0018,-0.0017,-0.0013,-0.0021,1.97E-15,4.007436786,926.26,-0.001413291
1/14/2003,0.00005,0.00555,0.0055,0.0001,-0.0017,-0.0059,0.0034,-0.0085,8.14E-15,4.007436786,931.66,0.005812968
1/15/2003,0.00005,-0.01315,-0.0132,0.0079,0.0057,0.0013,-0.0027,0.0086,1.99E-14,4.007436786,918.22,-0.014530928
1/16/2003,0.00005,-0.00335,-0.0034,0.0026,0.0019,0.0079,-0.0012,0.0101,5.07E-15,4.007436786,914.6,-0.003950202
1/17/2003,0.00005,-0.01395,-0.014,-0.0024,0.0062,0.0105,-0.0058,0.0189,2.07E-14,4.007436786,901.78,-0.014116223
1/21/2003,0.00005,-0.01525,-0.0153,0.0037,-0.0044,0.0004,-0.001,0.0026,2.40E-14,4.007436786,887.62,-0.015826864
1/22/2003,0.00005,-0.00935,-0.0094,0.0035,-0.003,0.0015,0,0.0067,1.38E-14,4.007436786,878.36,-0.010487191
1/23/2003,0.00005,0.00995,0.0099,-0.0012,-0.008,-0.0105,0,-0.0056,1.18E-14,4.007436786,887.34,0.010171691
1/24/2003,0.00005,-0.02775,-0.0278,0.0064,0.0055,0.0066,-0.0019,0.0154,3.94E-14,4.007436786,861.4,-0.029669251
1/27/2003,0.00005,-0.01645,-0.0165,0.0005,-0.002,0.0048,-0.0022,0.0062,2.41E-14,4.007436786,847.48,-0.016291732
1/28/2003,0.00005,0.01265,0.0126,0.0003,-0.0045,-0.002,0.0043,-0.0069,1.86E-14,4.007436786,858.54,0.012966032
1/29/2003,0.00005,0.00635,0.0063,-0.0026,-0.0001,-0.0016,0.0012,-0.0025,8.82E-15,4.007436786,864.36,0.006756077
1/30/2003,0.00005,-0.02125,-0.0213,0.0058,-0.0052,0.0077,-0.0013,0.0142,3.26E-14,4.007436786,844.61,-0.023114366
1/31/2003,0.00005,0.01285,0.0128,-0.0018,0.0025,0.0107,0.0022,0.0078,1.74E-14,4.007436786,855.7,0.013044865
02/03/2003,0.00005,0.00375,0.0037,-0.0079,-0.0019,0.0048,0.0001,-0.0015,8.95E-15,4.04560752,860.32,0.005384566
02/04/2003,0.00005,-0.01335,-0.0134,0.0102,-0.0027,0.0096,0.0014,0.0099,2.07E-14,4.04560752,848.2,-0.014187956
02/05/2003,0.00005,-0.00485,-0.0049,0.0014,-0.0001,-0.0026,0.0002,0.0011,8.02E-15,4.04560752,843.59,-0.005449862
02/06/2003,0.00005,-0.00635,-0.0064,0.0004,0.0017,0.0027,-0.0004,0.0029,9.71E-15,4.04560752,838.15,-0.006469512
02/07/2003,0.00005,-0.01055,-0.0106,-0.0048,-0.0024,0.001,0.0004,0.0018,1.72E-14,4.04560752,829.69,-0.010144945
02/10/2003,0.00005,0.00695,0.0069,0.0001,0.0006,-0.0021,0.0039,-0.0009,1.31E-14,4.04560752,835.97,0.00754059
02/11/2003,0.00005,-0.00705,-0.0071,0.0027,-0.0026,-0.0033,0.0002,0.0013,1.35E-14,4.04560752,829.2,-0.008131347
02/12/2003,0.00005,-0.01245,-0.0125,0.0012,0.0013,0.0017,-0.0014,0.0045,2.23E-14,4.04560752,818.68,-0.012768093
2/13/2003,0.00005,-0.00255,-0.0026,-0.001,-0.0025,0.0038,0.001,0.0072,2.37E-15,4.04560752,817.37,-0.001601418
2/14/2003,0.00005,0.01905,0.019,-0.0088,-0.006,-0.0015,-0.0007,-0.0056,3.26E-14,4.04560752,834.89,0.021208111
2/18/2003,0.00005,0.01975,0.0197,-0.0046,-0.0006,-0.0103,0.0012,-0.0117,3.27E-14,4.04560752,851.17,0.019311894
2/19/2003,0.00005,-0.00695,-0.007,-0.0031,-0.0001,0.0006,-0.0016,0.0029,1.41E-14,4.04560752,845.13,-0.007121412
2/20/2003,0.00005,-0.00825,-0.0083,0.0083,-0.0016,-0.0033,-0.001,0.0038,1.72E-14,4.04560752,837.1,-0.009546924
2/21/2003,0.00005,0.01315,0.0131,-0.001,0.0009,0.0023,-0.0044,0.0011,1.99E-14,4.04560752,848.17,0.01313755
2/24/2003,0.00005,-0.01775,-0.0178,0.0028,-0.0019,0.0027,-0.003,0.0046,3.26E-14,4.04560752,832.58,-0.018551774
2/25/2003,0.00005,0.00705,0.007,0.0005,-0.0017,0.0052,-0.0014,-0.0007,1.04E-14,4.04560752,838.57,0.007168747
2/26/2003,0.00005,-0.01215,-0.0122,0.0036,0.0048,0.0035,-0.0025,0.0068,2.09E-14,4.04560752,827.55,-0.013228532
2/27/2003,0.00005,0.01155,0.0115,-0.003,-0.0016,-0.0026,-0.0011,-0.0071,1.95E-14,4.04560752,837.28,0.011689014
2/28/2003,0.00005,0.00415,0.0041,-0.007,0.0025,-0.0046,0.0025,-0.0051,7.19E-15,4.04560752,841.15,0.004611461
03/03/2003,0.00005,-0.00665,-0.0067,0.0022,0.0049,0.0011,0.0004,0.0043,1.35E-14,4.107789139,834.81,-0.007565849
03/04/2003,0.00005,-0.01435,-0.0144,0.008,-0.0048,0.0023,0,0.0102,2.70E-14,4.107789139,821.99,-0.015475925
03/05/2003,0.00005,0.00785,0.0078,-0.0095,0.001,0.002,0.0004,0.0013,1.55E-14,4.107789139,829.85,0.009516732
03/06/2003,0.00005,-0.00835,-0.0084,0.0017,0.0012,0.0013,-0.0034,0.0058,1.58E-14,4.107789139,822.1,-0.009382919
03/07/2003,0.00005,0.00765,0.0076,-0.007,-0.0007,0.0031,-0.0054,0.0019,1.31E-14,4.107789139,828.89,0.008225414
03/10/2003,0.00005,-0.02355,-0.0236,0.0078,0.0001,0.0001,-0.0004,0.0101,4.65E-14,4.107789139,807.48,-0.026169169
03/11/2003,0.00005,-0.00805,-0.0081,0.0067,-0.0061,0.0052,0.0034,0.0078,1.32E-14,4.107789139,800.73,-0.008394475
03/12/2003,0.00005,0.00325,0.0032,-0.0051,-0.0062,0.0039,0.002,-0.0047,5.96E-15,4.107789139,804.19,0.004311748
3/13/2003,0.00005,0.03395,0.0339,-0.0097,-0.0057,-0.0146,0.0009,-0.0183,4.04E-14,4.107789139,831.9,0.033876682
3/14/2003,0.00005,0.00135,0.0013,-0.004,0.0024,0.001,-0.0021,-0.0002,2.31E-15,4.107789139,833.27,0.001645478
3/17/2003,0.00005,0.03415,0.0341,-0.0079,-0.0016,-0.0105,0.0046,-0.0191,4.27E-14,4.107789139,862.79,0.034813605
3/18/2003,0.00005,0.00445,0.0044,0.0045,-0.008,-0.0026,-0.0003,-0.0112,5.65E-15,4.107789139,866.45,0.00423308
3/19/2003,0.00005,0.00725,0.0072,-0.0049,-0.0028,0.0079,-0.0049,0.0004,1.22E-14,4.107789139,874.02,0.008698855
3/20/2003,0.00005,0.00285,0.0028,0.0013,0.0055,-0.0041,0.002,-0.0014,2.69E-15,4.107789139,875.67,0.001886049
3/21/2003,0.00005,0.02195,0.0219,-0.0075,-0.0009,0.0051,0,-0.0093,2.42E-14,4.107789139,895.79,0.022716703
3/24/2003,0.00005,-0.03355,-0.0336,0.0125,0.0015,0.0074,-0.001,0.0181,5.78E-14,4.107789139,864.23,-0.035867073
3/25/2003,0.00005,0.01215,0.0121,-0.0005,-0.0002,-0.0038,-0.0006,-0.0052,1.87E-14,4.107789139,874.74,0.012087762
3/26/2003,0.00005,-0.00545,-0.0055,-0.0025,-0.0037,0.0004,0.0017,0.0004,8.61E-15,4.107789139,869.95,-0.005490961
3/27/2003,0.00005,-0.00085,-0.0009,0.0069,-0.0002,0.0027,-0.0028,0.0041,2.77E-15,4.107789139,868.52,-0.001645125
3/28/2003,0.00005,-0.00475,-0.0048,0.0039,0.0018,0.0044,0,0.0075,9.85E-15,4.107789139,863.5,-0.005796716
3/31/2003,0.00005,-0.01645,-0.0165,0.0083,0.0034,0.0053,-0.0021,0.0084,2.54E-14,4.107789139,848.18,-0.01790102
04/01/2003,0.00005,0.01125,0.0112,-0.0021,0.0032,0.0012,-0.0018,-0.0038,1.73E-14,2.995213199,858.48,0.012070506
04/02/2003,0.00005,0.02605,0.026,-0.0059,-0.0077,-0.0125,0.0009,-0.0167,3.31E-14,2.995213199,880.9,0.025780728
04/03/2003,0.00005,-0.00485,-0.0049,0.0035,-0.0005,-0.0048,0.0005,-0.0013,7.76E-15,2.995213199,876.45,-0.005064454
04/04/2003,0.00005,0.00155,0.0015,-0.0067,0.0044,0.0043,-0.0004,0.0036,4.51E-15,2.995213199,878.85,0.002734577
04/07/2003,0.00005,0.00185,0.0018,0.0053,0.006,-0.0046,0.0025,-0.0108,1.68E-15,2.995213199,879.93,0.001228124
04/08/2003,0.00005,-0.00235,-0.0024,-0.0023,0.0016,0.0037,-0.0058,0.0077,3.09E-15,2.995213199,878.29,-0.001865524
04/09/2003,0.00005,-0.01275,-0.0128,0.0064,0.0076,0.0002,-0.0001,0.0038,2.27E-14,2.995213199,865.99,-0.014103474
04/10/2003,0.00005,0.00525,0.0052,-0.0033,-0.0023,0.0031,0.0009,0.0012,1.04E-14,2.995213199,871.58,0.006434295
04/11/2003,0.00005,-0.00315,-0.0032,0.0004,-0.0008,-0.003,0.0006,0.0026,6.85E-15,2.995213199,868.3,-0.003770379
4/14/2003,0.00005,0.01885,0.0188,-0.0042,-0.0002,-0.0028,0.0022,-0.0097,3.47E-14,2.995213199,885.23,0.019310221
4/15/2003,0.00005,0.00625,0.0062,0.0001,-0.0036,0.0005,-0.0021,-0.0041,8.70E-15,2.995213199,890.81,0.006283663
4/16/2003,0.00005,-0.01105,-0.0111,0.0052,-0.0005,-0.0081,0.0071,-0.007,1.59E-14,2.995213199,879.91,-0.012311532
4/17/2003,0.00005,0.01525,0.0152,-0.0001,0.0006,-0.0077,0.0016,-0.0106,2.17E-14,2.995213199,893.58,0.015416237
4/21/2003,0.00005,-0.00105,-0.0011,0.0048,0.0005,-0.0043,-0.0002,-0.0052,3.17E-15,2.995213199,892.01,-0.001758523
4/22/2003,0.00005,0.02075,0.0207,-0.0079,0.0024,-0.005,0.0008,-0.0105,2.60E-14,2.995213199,911.37,0.021471619
4/23/2003,0.00005,0.00895,0.0089,-0.0002,0.0036,-0.004,0.001,-0.015,9.82E-15,2.995213199,919.02,0.008358923
4/24/2003,0.00005,-0.00805,-0.0081,0.0049,-0.002,0.0037,-0.0017,-0.0005,9.94E-15,2.995213199,911.43,-0.00829309
4/25/2003,0.00005,-0.01295,-0.013,0.0061,-0.0007,0.0048,-0.0013,0.0101,2.09E-14,2.995213199,898.81,-0.013943128
4/28/2003,0.00005,0.01765,0.0176,-0.0008,-0.0012,-0.0033,0.0039,-0.0085,2.73E-14,2.995213199,914.84,0.01767752
4/29/2003,0.00005,0.00345,0.0034,-0.0022,-0.0025,-0.004,0.0004,-0.0049,4.21E-15,2.995213199,917.84,0.003273897
4/30/2003,0.00005,0.00035,0.0003,0.008,0.0024,-0.0008,0.0008,-0.0037,1.10E-15,2.995213199,916.92,-0.001002856
05/01/2003,0.00004,-0.00026,-0.0003,0.0025,-0.0023,-0.0054,-0.0004,-0.0013,9.51E-16,3.36052725,916.3,-0.000676405
05/02/2003,0.00004,0.01564,0.0156,0.0047,-0.004,-0.0061,0.0005,-0.0117,1.86E-14,3.36052725,930.08,0.014926782
05/05/2003,0.00004,-0.00186,-0.0019,0.008,-0.0037,-0.0064,0.0014,-0.0077,5.11E-15,3.36052725,926.55,-0.003802593
05/06/2003,0.00004,0.00804,0.008,-0.002,0.0013,-0.0014,-0.001,-0.0093,9.84E-15,3.36052725,934.39,0.008425899
05/07/2003,0.00004,-0.00456,-0.0046,0.0008,0.006,0.0051,-0.0025,0.0016,6.47E-15,3.36052725,929.62,-0.005118009
05/08/2003,0.00004,-0.00986,-0.0099,0.005,0.0006,0.0048,-0.0003,0.0037,1.43E-14,3.36052725,920.27,-0.010108795
05/09/2003,0.00004,0.01394,0.0139,-0.0001,-0.0016,-0.0056,0.0044,-0.0096,2.06E-14,3.36052725,933.41,0.014177442
05/12/2003,0.00004,0.01254,0.0125,-0.0012,-0.0009,-0.0082,0.0024,-0.0103,1.72E-14,3.36052725,945.11,0.012456776
5/13/2003,0.00004,-0.00226,-0.0023,0.0054,0.0036,-0.002,0.0009,-0.0038,4.01E-15,3.36052725,942.3,-0.002977628
5/14/2003,0.00004,-0.00226,-0.0023,0.0032,0.0004,-0.0047,0.0014,-0.0056,4.39E-15,3.36052725,939.28,-0.003210071
5/15/2003,0.00004,0.00744,0.0074,-0.0017,-0.0003,-0.006,0.0044,-0.004,9.88E-15,3.36052725,946.67,0.007836939
5/16/2003,0.00004,-0.00306,-0.0031,-0.0137,0.0107,-0.0056,0.0021,0.0027,3.17E-15,3.36052725,944.3,-0.002506651
5/19/2003,0.00004,-0.02296,-0.023,0.0076,0.0001,0.004,-0.0004,0.0106,3.59E-14,3.36052725,920.77,-0.025233636
5/20/2003,0.00004,-0.00116,-0.0012,0.0012,-0.0008,0.0028,0.0016,-0.0012,1.47E-15,3.36052725,919.73,-0.001130128
5/21/2003,0.00004,0.00414,0.0041,-0.0008,0.0036,0.0012,0.003,-0.0039,5.35E-15,3.36052725,923.42,0.00400402
5/22/2003,0.00004,0.00964,0.0096,-0.0008,0.0004,-0.0078,0.0009,-0.0057,1.21E-14,3.36052725,931.87,0.009109151
5/23/2003,0.00004,0.00264,0.0026,0.0042,0.0044,-0.0054,0.0023,-0.0069,2.32E-15,3.36052725,933.22,0.001447652
5/27/2003,0.00004,0.01954,0.0195,0.0031,-0.0113,-0.0103,0.0038,-0.0084,2.39E-14,3.36052725,951.48,0.019377696
5/28/2003,0.00004,0.00224,0.0022,0.0061,-0.0044,-0.002,0.0011,-0.0035,2.21E-15,3.36052725,953.22,0.00182706
5/29/2003,0.00004,-0.00256,-0.0026,0.0094,0.0019,-0.0055,0.0032,-0.0077,4.23E-15,3.36052725,949.64,-0.003762762
5/30/2003,0.00004,0.01534,0.0153,0.003,0.0004,0,-0.0015,-0.0043,1.61E-14,3.36052725,963.59,0.014582928
06/02/2003,0.00005,0.00395,0.0039,-0.0014,0.0068,0,-0.0018,-0.0075,3.96E-15,3.196803362,967,0.003532603
06/03/2003,0.00005,0.00395,0.0039,-0.0011,-0.0056,0.0015,0,0.001,6.01E-15,3.196803362,971.56,0.004704532
06/04/2003,0.00005,0.01565,0.0156,0.0011,0.0012,-0.0085,0.0041,-0.0072,1.69E-14,3.196803362,986.24,0.014996706
06/05/2003,0.00005,0.00555,0.0055,0.0085,-0.0073,-0.0082,-0.0008,-0.0031,4.24E-15,3.196803362,990.14,0.003946615
06/06/2003,0.00005,-0.00325,-0.0033,-0.0018,-0.004,0.0028,0.0008,-0.0052,2.39E-15,3.196803362,987.76,-0.002406594
06/09/2003,0.00005,-0.01305,-0.0131,-0.0034,0.0001,0.0099,-0.002,0.0088,1.70E-14,3.196803362,975.93,-0.012048891
06/10/2003,0.00005,0.00955,0.0095,0.0044,-0.0002,0,-0.0021,-0.0003,1.30E-14,3.196803362,984.84,0.009088329
06/11/2003,0.00005,0.01295,0.0129,-0.0027,0.0038,-0.0011,-0.0025,0.0037,1.51E-14,3.196803362,997.48,0.012752907
06/12/2003,0.00005,0.00185,0.0018,0.0015,0.0036,-0.0049,0.0048,0.0014,1.20E-15,3.196803362,998.51,0.001032069
6/13/2003,0.00005,-0.01015,-0.0102,-0.0023,0.0007,0.0061,-0.003,0.0089,1.43E-14,3.196803362,988.61,-0.009964252
6/16/2003,0.00005,0.02155,0.0215,-0.0049,-0.0054,0.0001,-0.0027,-0.0033,2.93E-14,3.196803362,1010.74,0.022138099
6/17/2003,0.00005,0.00135,0.0013,0.0018,-0.0033,-0.0022,-0.0032,-0.0039,1.09E-15,3.196803362,1011.66,0.00090981
6/18/2003,0.00005,-0.00145,-0.0015,0.0023,-0.0016,-0.004,0.0037,-0.0022,1.86E-15,3.196803362,1010.09,-0.00155311
6/19/2003,0.00005,-0.01485,-0.0149,0.0004,0.0065,0.0051,0.0023,-0.0029,1.82E-14,3.196803362,994.7,-0.015353531
6/20/2003,0.00005,0.00055,0.0005,-0.0017,0.0007,0.0021,-0.0015,-0.0048,1.06E-15,3.196803362,995.69,0.00099478
6/23/2003,0.00005,-0.01515,-0.0152,-0.0062,0.0017,0.0106,-0.0014,0.0077,1.86E-14,3.196803362,981.64,-0.014211322
6/24/2003,0.00005,0.00195,0.0019,0.0015,0.0023,0.0057,-0.0012,-0.0002,2.43E-15,3.196803362,983.45,0.001842155
6/25/2003,0.00005,-0.00595,-0.006,0.0115,-0.0001,-0.004,-0.0001,0.0039,1.05E-14,3.196803362,975.32,-0.008301175
6/26/2003,0.00005,0.01125,0.0112,0.0032,-0.0047,-0.0061,0.0018,0.003,1.41E-14,3.196803362,985.82,0.01070816
6/27/2003,0.00005,-0.00835,-0.0084,0.0063,0.0022,-0.0001,-0.0004,-0.0017,1.42E-14,3.196803362,976.22,-0.009785811
6/30/2003,0.00005,-0.00165,-0.0017,-0.0007,0.0035,-0.0013,0.0011,-0.0004,2.05E-15,3.196803362,974.5,-0.001763452
07/01/2003,0.00003,0.00733,0.0073,-0.0044,-0.0006,0.0004,-0.0004,0.0035,1.00E-14,2.551572549,982.32,0.007992602
07/02/2003,0.00003,0.01283,0.0128,0.0089,0.0009,-0.0095,0.0058,0.0028,1.38E-14,2.551572549,993.75,0.011568545
07/03/2003,0.00003,-0.00717,-0.0072,0.0025,-0.001,-0.0001,-0.0024,0.0041,1.91E-14,2.551572549,985.7,-0.008133617
07/07/2003,0.00003,0.01913,0.0191,-0.0017,0.0034,-0.012,0.0068,0.007,2.36E-14,2.551572549,1004.42,0.018813491
07/08/2003,0.00003,0.00513,0.0051,0.0133,0.0005,-0.0043,0.002,0.0011,3.88E-15,2.551572549,1007.84,0.003399166
07/09/2003,0.00003,-0.00337,-0.0034,0.0096,0.0035,-0.0106,0.0082,0.0003,6.22E-15,2.551572549,1002.21,-0.005601865
07/10/2003,0.00003,-0.01327,-0.0133,-0.0004,-0.0028,0.0053,-0.0043,0.0008,1.69E-14,2.551572549,988.7,-0.013571892
07/11/2003,0.00003,0.00923,0.0092,0.001,-0.0006,-0.003,0.0005,0,1.41E-14,2.551572549,998.14,0.009502598
7/14/2003,0.00003,0.00733,0.0073,0.0022,0.0024,-0.0078,0.0006,0.0057,7.07E-15,2.551572549,1003.86,0.005714301
7/15/2003,0.00003,-0.00407,-0.0041,0.0001,-0.0007,-0.0024,0.0004,-0.0033,4.07E-15,2.551572549,1000.42,-0.003432657
7/16/2003,0.00003,-0.00637,-0.0064,0.0016,-0.0026,0.0051,-0.0027,-0.0026,6.92E-15,2.551572549,994.09,-0.006347445
7/17/2003,0.00003,-0.01447,-0.0145,-0.012,-0.0048,0.0118,-0.009,-0.002,1.38E-14,2.551572549,981.73,-0.012511424
7/18/2003,0.00003,0.01083,0.0108,-0.0016,-0.0008,0.0009,0.0042,-0.0008,1.56E-14,2.551572549,993.32,0.011736546
7/21/2003,0.00003,-0.01417,-0.0142,0.0003,-0.0042,0.0026,-0.0024,0.0012,2.16E-14,2.551572549,978.8,-0.014725536
7/22/2003,0.00003,0.00973,0.0097,0.003,0.0045,-0.0077,0.0089,-0.0041,1.20E-14,2.551572549,988.11,0.009466696
7/23/2003,0.00003,0.00183,0.0018,0.005,-0.0101,0.0011,-0.0051,0.0015,6.76E-16,2.551572549,988.61,0.000505889
7/24/2003,0.00003,-0.00647,-0.0065,0.0037,0.0043,-0.0025,-0.0008,0.0004,8.37E-15,2.551572549,981.6,-0.007116023
7/25/2003,0.00003,0.01513,0.0151,-0.0071,-0.0031,-0.0011,-0.0009,-0.0025,2.22E-14,2.551572549,998.68,0.017250514
7/28/2003,0.00003,-0.00017,-0.0002,0.0097,0.0029,-0.0071,0.0061,-0.0018,2.94E-15,2.551572549,996.52,-0.002165197
7/29/2003,0.00003,-0.00567,-0.0057,0.0053,-0.0003,0.0001,0.0002,0.0033,8.79E-15,2.551572549,989.28,-0.007291804
7/30/2003,0.00003,-0.00177,-0.0018,0.0015,-0.0067,0.0084,-0.0064,-0.0059,2.37E-15,2.551572549,987.49,-0.001811036
7/31/2003,0.00003,0.00323,0.0032,0.0023,0.0024,-0.0072,0.0071,-0.0029,3.22E-15,2.551572549,990.31,0.002851655
08/01/2003,0.00003,-0.01057,-0.0106,-0.0052,-0.0012,-0.0004,0.0017,-0.002,1.36E-14,3.3332401,980.15,-0.010312404
08/04/2003,0.00003,0.00113,0.0011,-0.0068,-0.0033,0.0047,-0.0033,-0.0015,3.78E-15,3.3332401,982.82,0.002720369
08/05/2003,0.00003,-0.01707,-0.0171,0.0041,-0.0004,0.0055,-0.004,-0.0023,2.46E-14,3.3332401,965.46,-0.017821319
08/06/2003,0.00003,0.00023,0.0002,-0.0082,0.0045,0.0086,-0.0073,-0.0053,2.09E-15,3.3332401,967.08,0.00167655
08/07/2003,0.00003,0.00573,0.0057,-0.0056,-0.0052,0.0061,-0.0048,-0.0046,9.65E-15,3.3332401,974.12,0.007253277
08/08/2003,0.00003,0.00333,0.0033,-0.0033,0.0012,0.0043,-0.0026,-0.001,6.03E-15,3.3332401,977.59,0.00355586
08/11/2003,0.00003,0.00433,0.0043,0.0067,-0.0002,-0.0051,0.0023,0.0061,5.50E-15,3.3332401,980.59,0.003064072
